date,Score,isPartial,ID,Timestamp,Source
2017-04-09,82,False,,2021-08-21 13:27:52,Google Trends
2017-04-16,86,False,,2021-08-21 13:27:52,Google Trends
2017-04-23,83,False,,2021-08-21 13:27:52,Google Trends
2017-04-30,82,False,,2021-08-21 13:27:52,Google Trends
2017-05-07,100,False,,2021-08-21 13:27:52,Google Trends
2017-05-14,82,False,,2021-08-21 13:27:52,Google Trends
2017-05-21,80,False,,2021-08-21 13:27:52,Google Trends
2017-05-28,76,False,,2021-08-21 13:27:52,Google Trends
2017-06-04,80,False,,2021-08-21 13:27:52,Google Trends
2017-06-11,73,False,,2021-08-21 13:27:52,Google Trends
2017-06-18,81,False,,2021-08-21 13:27:52,Google Trends
2017-06-25,80,False,,2021-08-21 13:27:52,Google Trends
2017-07-02,78,False,,2021-08-21 13:27:52,Google Trends
2017-07-09,79,False,,2021-08-21 13:27:52,Google Trends
2017-07-16,76,False,,2021-08-21 13:27:52,Google Trends
2017-07-23,79,False,,2021-08-21 13:27:52,Google Trends
2017-07-30,83,False,,2021-08-21 13:27:52,Google Trends
2017-08-06,81,False,,2021-08-21 13:27:52,Google Trends
2017-08-13,80,False,,2021-08-21 13:27:52,Google Trends
2017-08-20,74,False,,2021-08-21 13:27:52,Google Trends
2017-08-27,75,False,,2021-08-21 13:27:52,Google Trends
2017-09-03,76,False,,2021-08-21 13:27:52,Google Trends
2017-09-10,78,False,,2021-08-21 13:27:52,Google Trends
2017-09-17,79,False,,2021-08-21 13:27:52,Google Trends
2017-09-24,79,False,,2021-08-21 13:27:52,Google Trends
2017-10-01,78,False,,2021-08-21 13:27:52,Google Trends
2017-10-08,74,False,,2021-08-21 13:27:52,Google Trends
2017-10-15,76,False,,2021-08-21 13:27:52,Google Trends
2017-10-22,80,False,,2021-08-21 13:27:52,Google Trends
2017-10-29,80,False,,2021-08-21 13:27:52,Google Trends
2017-11-05,82,False,,2021-08-21 13:27:52,Google Trends
2017-11-12,75,False,,2021-08-21 13:27:52,Google Trends
2017-11-19,71,False,,2021-08-21 13:27:52,Google Trends
2017-11-26,76,False,,2021-08-21 13:27:52,Google Trends
2017-12-03,78,False,,2021-08-21 13:27:52,Google Trends
2017-12-10,77,False,,2021-08-21 13:27:52,Google Trends
2017-12-17,73,False,,2021-08-21 13:27:52,Google Trends
2017-12-24,76,False,,2021-08-21 13:27:52,Google Trends
2017-12-31,70,False,,2021-08-21 13:27:52,Google Trends
2018-01-07,77,False,,2021-08-21 13:27:52,Google Trends
2018-01-14,77,False,,2021-08-21 13:27:52,Google Trends
2018-01-21,79,False,,2021-08-21 13:27:52,Google Trends
2018-01-28,75,False,,2021-08-21 13:27:52,Google Trends
2018-02-04,73,False,,2021-08-21 13:27:52,Google Trends
2018-02-11,73,False,,2021-08-21 13:27:52,Google Trends
2018-02-18,79,False,,2021-08-21 13:27:52,Google Trends
2018-02-25,74,False,,2021-08-21 13:27:52,Google Trends
2018-03-04,77,False,,2021-08-21 13:27:52,Google Trends
2018-03-11,78,False,,2021-08-21 13:27:52,Google Trends
2018-03-18,76,False,,2021-08-21 13:27:52,Google Trends
2018-03-25,85,False,,2021-08-21 13:27:52,Google Trends
2018-04-01,80,False,,2021-08-21 13:27:52,Google Trends
2018-04-08,74,False,,2021-08-21 13:27:52,Google Trends
2018-04-15,76,False,,2021-08-21 13:27:52,Google Trends
2018-04-22,73,False,,2021-08-21 13:27:52,Google Trends
2018-04-29,76,False,,2021-08-21 13:27:52,Google Trends
2018-05-06,77,False,,2021-08-21 13:27:52,Google Trends
2018-05-13,76,False,,2021-08-21 13:27:52,Google Trends
2018-05-20,78,False,,2021-08-21 13:27:52,Google Trends
2018-05-27,80,False,,2021-08-21 13:27:52,Google Trends
2018-06-03,72,False,,2021-08-21 13:27:52,Google Trends
2018-06-10,70,False,,2021-08-21 13:27:52,Google Trends
2018-06-17,72,False,,2021-08-21 13:27:52,Google Trends
2018-06-24,71,False,,2021-08-21 13:27:52,Google Trends
2018-07-01,73,False,,2021-08-21 13:27:52,Google Trends
2018-07-08,73,False,,2021-08-21 13:27:52,Google Trends
2018-07-15,78,False,,2021-08-21 13:27:52,Google Trends
2018-07-22,77,False,,2021-08-21 13:27:52,Google Trends
2018-07-29,97,False,,2021-08-21 13:27:52,Google Trends
2018-08-05,75,False,,2021-08-21 13:27:52,Google Trends
2018-08-12,74,False,,2021-08-21 13:27:52,Google Trends
2018-08-19,77,False,,2021-08-21 13:27:52,Google Trends
2018-08-26,73,False,,2021-08-21 13:27:52,Google Trends
2018-09-02,77,False,,2021-08-21 13:27:52,Google Trends
2018-09-09,75,False,,2021-08-21 13:27:52,Google Trends
2018-09-16,72,False,,2021-08-21 13:27:52,Google Trends
2018-09-23,70,False,,2021-08-21 13:27:52,Google Trends
2018-09-30,67,False,,2021-08-21 13:27:52,Google Trends
2018-10-07,73,False,,2021-08-21 13:27:52,Google Trends
2018-10-14,75,False,,2021-08-21 13:27:52,Google Trends
2018-10-21,75,False,,2021-08-21 13:27:52,Google Trends
2018-10-28,75,False,,2021-08-21 13:27:52,Google Trends
2018-11-04,72,False,,2021-08-21 13:27:52,Google Trends
2018-11-11,70,False,,2021-08-21 13:27:52,Google Trends
2018-11-18,71,False,,2021-08-21 13:27:52,Google Trends
2018-11-25,72,False,,2021-08-21 13:27:52,Google Trends
2018-12-02,75,False,,2021-08-21 13:27:52,Google Trends
2018-12-09,71,False,,2021-08-21 13:27:52,Google Trends
2018-12-16,76,False,,2021-08-21 13:27:52,Google Trends
2018-12-23,70,False,,2021-08-21 13:27:52,Google Trends
2018-12-30,81,False,,2021-08-21 13:27:52,Google Trends
2019-01-06,74,False,,2021-08-21 13:27:52,Google Trends
2019-01-13,72,False,,2021-08-21 13:27:52,Google Trends
2019-01-20,73,False,,2021-08-21 13:27:52,Google Trends
2019-01-27,74,False,,2021-08-21 13:27:52,Google Trends
2019-02-03,65,False,,2021-08-21 13:27:52,Google Trends
2019-02-10,70,False,,2021-08-21 13:27:52,Google Trends
2019-02-17,69,False,,2021-08-21 13:27:52,Google Trends
2019-02-24,71,False,,2021-08-21 13:27:52,Google Trends
2019-03-03,71,False,,2021-08-21 13:27:52,Google Trends
2019-03-10,71,False,,2021-08-21 13:27:52,Google Trends
2019-03-17,74,False,,2021-08-21 13:27:52,Google Trends
2019-03-24,72,False,,2021-08-21 13:27:52,Google Trends
2019-03-31,70,False,,2021-08-21 13:27:52,Google Trends
2019-04-07,72,False,,2021-08-21 13:27:52,Google Trends
2019-04-14,69,False,,2021-08-21 13:27:52,Google Trends
2019-04-21,69,False,,2021-08-21 13:27:52,Google Trends
2019-04-28,69,False,,2021-08-21 13:27:52,Google Trends
2019-05-05,68,False,,2021-08-21 13:27:52,Google Trends
2019-05-12,69,False,,2021-08-21 13:27:52,Google Trends
2019-05-19,67,False,,2021-08-21 13:27:52,Google Trends
2019-05-26,68,False,,2021-08-21 13:27:52,Google Trends
2019-06-02,70,False,,2021-08-21 13:27:52,Google Trends
2019-06-09,73,False,,2021-08-21 13:27:52,Google Trends
2019-06-16,71,False,,2021-08-21 13:27:52,Google Trends
2019-06-23,71,False,,2021-08-21 13:27:52,Google Trends
2019-06-30,75,False,,2021-08-21 13:27:52,Google Trends
2019-07-07,76,False,,2021-08-21 13:27:52,Google Trends
2019-07-14,75,False,,2021-08-21 13:27:52,Google Trends
2019-07-21,80,False,,2021-08-21 13:27:52,Google Trends
2019-07-28,75,False,,2021-08-21 13:27:52,Google Trends
2019-08-04,81,False,,2021-08-21 13:27:52,Google Trends
2019-08-11,74,False,,2021-08-21 13:27:52,Google Trends
2019-08-18,75,False,,2021-08-21 13:27:52,Google Trends
2019-08-25,77,False,,2021-08-21 13:27:52,Google Trends
2019-09-01,75,False,,2021-08-21 13:27:52,Google Trends
2019-09-08,72,False,,2021-08-21 13:27:52,Google Trends
2019-09-15,72,False,,2021-08-21 13:27:52,Google Trends
2019-09-22,77,False,,2021-08-21 13:27:52,Google Trends
2019-09-29,74,False,,2021-08-21 13:27:52,Google Trends
2019-10-06,73,False,,2021-08-21 13:27:52,Google Trends
2019-10-13,74,False,,2021-08-21 13:27:52,Google Trends
2019-10-20,75,False,,2021-08-21 13:27:52,Google Trends
2019-10-27,72,False,,2021-08-21 13:27:52,Google Trends
2019-11-03,74,False,,2021-08-21 13:27:52,Google Trends
2019-11-10,70,False,,2021-08-21 13:27:52,Google Trends
2019-11-17,74,False,,2021-08-21 13:27:52,Google Trends
2019-11-24,71,False,,2021-08-21 13:27:52,Google Trends
2019-12-01,74,False,,2021-08-21 13:27:52,Google Trends
2019-12-08,70,False,,2021-08-21 13:27:52,Google Trends
2019-12-15,70,False,,2021-08-21 13:27:52,Google Trends
2019-12-22,70,False,,2021-08-21 13:27:52,Google Trends
2019-12-29,67,False,,2021-08-21 13:27:52,Google Trends
2020-01-05,73,False,,2021-08-21 13:27:52,Google Trends
2020-01-12,72,False,,2021-08-21 13:27:52,Google Trends
2020-01-19,70,False,,2021-08-21 13:27:52,Google Trends
2020-01-26,72,False,,2021-08-21 13:27:52,Google Trends
2020-02-02,72,False,,2021-08-21 13:27:52,Google Trends
2020-02-09,74,False,,2021-08-21 13:27:52,Google Trends
2020-02-16,75,False,,2021-08-21 13:27:52,Google Trends
2020-02-23,74,False,,2021-08-21 13:27:52,Google Trends
2020-03-01,81,False,,2021-08-21 13:27:52,Google Trends
2020-03-08,74,False,,2021-08-21 13:27:52,Google Trends
2020-03-15,75,False,,2021-08-21 13:27:52,Google Trends
2020-03-22,73,False,,2021-08-21 13:27:52,Google Trends
2020-03-29,74,False,,2021-08-21 13:27:52,Google Trends
2020-04-05,77,False,,2021-08-21 13:27:52,Google Trends
2020-04-12,79,False,,2021-08-21 13:27:52,Google Trends
2020-04-19,79,False,,2021-08-21 13:27:52,Google Trends
2020-04-26,83,False,,2021-08-21 13:27:52,Google Trends
2020-05-03,81,False,,2021-08-21 13:27:52,Google Trends
2020-05-10,75,False,,2021-08-21 13:27:52,Google Trends
2020-05-17,75,False,,2021-08-21 13:27:52,Google Trends
2020-05-24,74,False,,2021-08-21 13:27:52,Google Trends
2020-05-31,80,False,,2021-08-21 13:27:52,Google Trends
2020-06-07,78,False,,2021-08-21 13:27:52,Google Trends
2020-06-14,78,False,,2021-08-21 13:27:52,Google Trends
2020-06-21,76,False,,2021-08-21 13:27:52,Google Trends
2020-06-28,82,False,,2021-08-21 13:27:52,Google Trends
2020-07-05,80,False,,2021-08-21 13:27:52,Google Trends
2020-07-12,77,False,,2021-08-21 13:27:52,Google Trends
2020-07-19,82,False,,2021-08-21 13:27:52,Google Trends
2020-07-26,86,False,,2021-08-21 13:27:52,Google Trends
2020-08-02,79,False,,2021-08-21 13:27:52,Google Trends
2020-08-09,75,False,,2021-08-21 13:27:52,Google Trends
2020-08-16,79,False,,2021-08-21 13:27:52,Google Trends
2020-08-23,76,False,,2021-08-21 13:27:52,Google Trends
2020-08-30,75,False,,2021-08-21 13:27:52,Google Trends
2020-09-06,76,False,,2021-08-21 13:27:52,Google Trends
2020-09-13,74,False,,2021-08-21 13:27:52,Google Trends
2020-09-20,75,False,,2021-08-21 13:27:52,Google Trends
2020-09-27,72,False,,2021-08-21 13:27:52,Google Trends
2020-10-04,78,False,,2021-08-21 13:27:52,Google Trends
2020-10-11,76,False,,2021-08-21 13:27:52,Google Trends
2020-10-18,74,False,,2021-08-21 13:27:52,Google Trends
2020-10-25,74,False,,2021-08-21 13:27:52,Google Trends
2020-11-01,67,False,,2021-08-21 13:27:52,Google Trends
2020-11-08,74,False,,2021-08-21 13:27:52,Google Trends
2020-11-15,76,False,,2021-08-21 13:27:52,Google Trends
2020-11-22,79,False,,2021-08-21 13:27:52,Google Trends
2020-11-29,81,False,,2021-08-21 13:27:52,Google Trends
2020-12-06,76,False,,2021-08-21 13:27:52,Google Trends
2020-12-13,75,False,,2021-08-21 13:27:52,Google Trends
2020-12-20,73,False,,2021-08-21 13:27:52,Google Trends
2020-12-27,78,False,,2021-08-21 13:27:52,Google Trends
2021-01-03,75,False,,2021-08-21 13:27:52,Google Trends
2021-01-10,78,False,,2021-08-21 13:27:52,Google Trends
2021-01-17,73,False,,2021-08-21 13:27:52,Google Trends
2021-01-24,72,False,,2021-08-21 13:27:52,Google Trends
2021-01-31,71,False,,2021-08-21 13:27:52,Google Trends
2021-02-07,71,False,,2021-08-21 13:27:52,Google Trends
2021-02-14,75,False,,2021-08-21 13:27:52,Google Trends
2021-02-21,72,False,,2021-08-21 13:27:52,Google Trends
2021-02-28,77,False,,2021-08-21 13:27:52,Google Trends
2021-03-07,75,False,,2021-08-21 13:27:52,Google Trends
2021-03-14,79,False,,2021-08-21 13:27:52,Google Trends
2021-03-21,74,False,,2021-08-21 13:27:52,Google Trends
2021-03-28,75,False,,2021-08-21 13:27:52,Google Trends
2021-04-04,75,False,,2021-08-21 13:27:52,Google Trends
2021-04-11,72,False,,2021-08-21 13:27:52,Google Trends
2021-04-18,76,False,,2021-08-21 13:27:52,Google Trends
2021-04-25,73,False,,2021-08-21 13:27:52,Google Trends
2021-05-02,78,False,,2021-08-21 13:27:52,Google Trends
2021-05-09,81,False,,2021-08-21 13:27:52,Google Trends
2021-05-16,75,False,,2021-08-21 13:27:52,Google Trends
2021-05-23,76,False,,2021-08-21 13:27:52,Google Trends
2021-05-30,75,False,,2021-08-21 13:27:52,Google Trends
2021-06-06,80,False,,2021-08-21 13:27:52,Google Trends
2021-06-13,71,False,,2021-08-21 13:27:52,Google Trends
2021-06-20,74,False,,2021-08-21 13:27:52,Google Trends
2021-06-27,73,False,,2021-08-21 13:27:52,Google Trends
2021-07-04,74,False,,2021-08-21 13:27:52,Google Trends
2021-07-11,74,False,,2021-08-21 13:27:52,Google Trends
2021-07-18,76,False,,2021-08-21 13:27:52,Google Trends
2021-07-25,78,False,,2021-08-21 13:27:52,Google Trends
2021-08-01,76,False,,2021-08-21 13:27:52,Google Trends
2021-08-08,76,False,,2021-08-21 13:27:52,Google Trends
2021-08-15,67,True,,2021-08-21 13:27:52,Google Trends
2016-08-21,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-08-28,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-09-04,13,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-09-11,13,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-09-18,13,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-09-25,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-10-02,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-10-09,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-10-16,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-10-23,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-10-30,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-11-06,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-11-13,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-11-20,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-11-27,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-12-04,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-12-11,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-12-18,13,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2016-12-25,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-01-01,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-01-08,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-01-15,23,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-01-22,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-01-29,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-02-05,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-02-12,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-02-19,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-02-26,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-03-05,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-03-12,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-03-19,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-03-26,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-04-02,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-04-09,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-04-16,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-04-23,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-04-30,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-05-07,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-05-14,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-05-21,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-05-28,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-06-04,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-06-11,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-06-18,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-06-25,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-07-02,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-07-09,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-07-16,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-07-23,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-07-30,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-08-06,24,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-08-13,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-08-20,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-08-27,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-09-03,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-09-10,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-09-17,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-09-24,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-10-01,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-10-08,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-10-15,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-10-22,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-10-29,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-11-05,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-11-12,23,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-11-19,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-11-26,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-12-03,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-12-10,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-12-17,12,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-12-24,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2017-12-31,23,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-01-07,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-01-14,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-01-21,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-01-28,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-02-04,33,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-02-11,33,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-02-18,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-02-25,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-03-04,32,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-03-11,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-03-18,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-03-25,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-04-01,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-04-08,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-04-15,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-04-22,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-04-29,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-05-06,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-05-13,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-05-20,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-05-27,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-06-03,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-06-10,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-06-17,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-06-24,33,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-07-01,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-07-08,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-07-15,33,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-07-22,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-07-29,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-08-05,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-08-12,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-08-19,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-08-26,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-09-02,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-09-09,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-09-16,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-09-23,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-09-30,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-10-07,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-10-14,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-10-21,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-10-28,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-11-04,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-11-11,32,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-11-18,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-11-25,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-12-02,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-12-09,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-12-16,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-12-23,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2018-12-30,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-01-06,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-01-13,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-01-20,10,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-01-27,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-02-03,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-02-10,31,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-02-17,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-02-24,10,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-03-03,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-03-10,32,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-03-17,32,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-03-24,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-03-31,32,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-04-07,10,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-04-14,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-04-21,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-04-28,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-05-05,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-05-12,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-05-19,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-05-26,10,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-06-02,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-06-09,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-06-16,42,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-06-23,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-06-30,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-07-07,10,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-07-14,0,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-07-21,22,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-07-28,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-08-04,43,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-08-11,11,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-08-18,21,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-08-25,10,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-09-01,20,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
2019-09-08,20,False,NXM.Nexus Mutual,2021-08-21 13:27:52,Google Trends
